gene	diff	rank
Arhgap27	1	838
Slc39a10	1	839
Hcls1	1	840
Myo1b	1	841
Gnasas1	1	842
Sardh	1	843
Pptc7	1	844
Osbpl3	1	845
Mon2	1	846
Fbxo48	1	847
Fance	1	848
Arid1b	1	849
Fam98a	1	850
Hmbox1	1	851
Lmo2	1	852
Scaf11	1	853
Txk	1	854
Gpx4	1	855
Tent2	1	856
Npl	1	857
Twf2	1	858
Lsm6	1	859
Dnajc13	1	860
Ythdf2	1	861
Ccnl1	1	862
Zfp691	1	863
Asb2	1	864
Rnase4	1	865
Nlrp3	1	866
Map3k1	1	867
Slc24a3	1	868
Actr3	1	869
Specc1	1	870
Tbx6	1	871
Ssbp3	1	872
Pdcd4	1	873
Sh2b3	1	874
Sertad2	1	875
Evi2b	1	876
Capg	1	877
Arhgap27os3	1	878
Susd1	1	879
Ccdc93	1	880
Mafb	1	881
Ssbp4	1	882
H6pd	1	883
Clec2l	1	884
Sft2d2	1	885
Gna13	1	886
4930447M23Rik	1	887
Dennd2b	1	888
Pde2a	1	889
Tut7	1	890
4933412E12Rik	1	891
Acer3	1	892
Ina	1	893
Tlr9	1	894
Rnf180	1	895
Fam117b	1	896
F630206G17Rik	1	897
Pdk1	1	898
Map7d1	1	899
Cables1	1	900
Scel	1	901
Cd101	1	902
Hs6st1	1	903
1700016G22Rik	1	904
Ksr1	1	905
C5ar1	1	906
Aftph	1	907
Spire1	1	908
Whrn	1	909
Sdcbp	1	910
Map3k5	1	911
Egr1	1	912
Map3k8	1	913
Slc38a2	1	914
Cic	1	915
Cdt1	1	916
Fez2	1	917
Pik3cd	1	918
Gpr155	1	919
Thada	1	920
Mgrn1	1	921
Ticam1	1	922
Klf2	1	923
Gmeb1	1	924
Ada	1	925
Wbp2	1	926
Sh3bp5	1	927
Cdk5r1	1	928
Atp6v1b2	1	929
Foxo3	1	930
2510009E07Rik	1	931
Cadm3	1	932
Sp2	1	933
Nfia	1	934
Ccnd1	1	935
Ccni	1	936
Zfx	1	937
2310043M15Rik	1	938
Tns1	1	939
Lmod3	1	940
Hsp90ab1	1	941
Ifitm10	1	942
Rel	1	943
Ulk2	1	944
Ninj1	1	945
Cds1	1	946
Nudt3	1	947
Nrros	1	948
Trim33	1	949
Inka1	1	950
Mbnl2	1	951
Tspan7	1	952
Klhdc4	1	953
Atp8a2	1	954
Junb	1	955
Stpg4	1	956
Pum2	1	957
Atp6v1c1	1	958
Atox1	1	959
Msl1	1	960
Cds2	1	961
Tpm3	1	962
Nmd3	1	963
Mettl21a	1	964
2210417A02Rik	1	965
