gene	diff	rank
Cdk5r1	-0.0997797235824347	289
Mbnl1	-0.0993910829613183	290
Ubash3b	-0.0992225857549709	291
Smad7	-0.0992048956693328	292
Arf6	-0.0989511250414917	293
Snta1	-0.0987516881711123	294
Ddah2	-0.0983058236025697	295
Kcnk12	-0.0982921950954228	296
Nup88	-0.0977732677871495	297
Numb	-0.0975870211592932	298
Arhgap27	-0.0970990264419304	299
Slc1a3	-0.0970438271460583	300
Zfp652	-0.0968313380750324	301
Phf14	-0.0965774710829227	302
Cd34	-0.095832613030121	303
Arhgap12	-0.095791654207984	304
Dapp1	-0.0956260381936951	305
Lyl1	-0.0954951563093863	306
Uhrf2	-0.0953787062136766	307
Serpinf1	-0.0951528085407131	308
Pnisr	-0.0949823484694086	309
Mef2c	-0.0949163364265742	310
Cask	-0.094565096588266	311
Pex2	-0.0945033484308443	312
Bnip3l	-0.094269307717417	313
Crlf3	-0.0941278714197524	314
Slc46a1	-0.0938054311322241	315
Sec62	-0.0937970792895557	316
Vasp	-0.093684129671887	317
Nfe2l2	-0.0924563949037752	318
Mfap3	-0.0924467092571832	319
Dip2b	-0.0924041531388925	320
Prpsap2	-0.0920346862048415	321
C5ar2	-0.0919144217363132	322
Rtn1	-0.0915332349192538	323
Mycbp2	-0.0913816684768919	324
Rsrc2	-0.0908845905327371	325
Tpcn1	-0.0907266358269929	326
Arhgap22	-0.0906893507338405	327
Ldlrad4	-0.0904065265831097	328
Chd9	-0.0901658266266291	329
Adam10	-0.0901064578435903	330
Hfe	-0.089911481990952	331
Prkab1	-0.0896864889031709	332
Frg1	-0.0891003496192069	333
Cables1	-0.0887637349580478	334
Rbm39	-0.088512683934068	335
Itgav	-0.0884487476083719	336
Fkbp4	-0.0880097169326954	337
Rgl2	-0.0878757877129192	338
Tubb2a	-0.087756976186557	339
Npc1	-0.0877230613430451	340
Mob3c	-0.0876036283672877	341
H3f3b	-0.0873224731099889	342
Zfp260	-0.087272140369078	343
Maf	-0.0872673985524819	344
Gimap1	-0.0872216705451048	345
Arhgef1	-0.0867542169944091	346
Mgat4a	-0.0866635483063857	347
Gm26778	-0.0864901315418106	348
Lrrc8a	-0.0863280841192693	349
Wasf2	-0.0859354336892716	350
Sgce	-0.085881531262631	351
Il21r	-0.085857638091971	352
Gsk3b	-0.0857150840252298	353
Nr3c1	-0.0848267481142514	354
Slc29a3	-0.0847900159996122	355
Abca9	-0.0847196855858591	356
B230219D22Rik	-0.0846543505878893	357
Cd37	-0.0843628356750923	358
Clcn4	-0.0842848225078154	359
Nfia	-0.0842257884812219	360
Snx17	-0.0841106528502493	361
Gpr165	-0.0838842219010626	362
Man1a2	-0.0832582858287617	363
Sh2b3	-0.0832082440190265	364
Rap1a	-0.0831796989786777	365
Spag7	-0.0830756568663775	366
Pten	-0.0830357218448418	367
Nck1	-0.0828299680633066	368
Cerk	-0.0826634130467604	369
Ubl3	-0.0826068418115264	370
Cib1	-0.0818908303460177	371
Manf	-0.0818016102602542	372
Zfp36l2	-0.081561770701023	373
Tra2b	-0.0815295051810466	374
Tcf4	-0.0813270948115089	375
Csk	-0.0813158966531358	376
Erf	-0.0809287729254895	377
Macf1	-0.0806686471456736	378
Sfpq	-0.0806495845214681	379
Cmklr1	-0.0803126883981999	380
Il7r	-0.0802729537592849	381
Ralbp1	-0.0802604157517178	382
Tnpo3	-0.0801589982079039	383
Tmx4	-0.0800685991277813	384
Abhd15	-0.0799005333755493	385
Cldnd1	-0.0793329895191741	386
Tpm3.rs7	-0.079220383013701	387
Nos1ap	-0.0790365590319098	388
Pmp22	-0.0788894643394007	389
Mlph	-0.0788264812604853	390
Srrm2	-0.0785534445281026	391
Mapk14	-0.0782556420469587	392
Tnfrsf1b	-0.078247600086723	393
Gimap6	-0.0780712020765593	394
Nuak1	-0.0780222548689632	395
Hsd17b11	-0.0780218127353806	396
Tgm2	-0.0780143726164616	397
Rp2	-0.077688736297578	398
Lactb	-0.0775425857211345	399
Acads	-0.0775125322905853	400
Vimp	-0.0773641271423103	401
Slco4a1	-0.077241413619417	402
Ntpcr	-0.0769034226085358	403
Ppp3ca	-0.0768954862323783	404
Rgs19	-0.0766387985708458	405
Abhd6	-0.0763376075071323	406
Clec4a3	-0.0762438930337	407
Mtss1	-0.0760798913046573	408
Gps2	-0.0756719065954695	409
Smim15	-0.0756705481638445	410
Pum2	-0.0755401680931286	411
Ngrn	-0.0754365087428159	412
Hspa5	-0.0751408361783179	413
Vbp1	-0.0750709322356418	414
Zc3h7a	-0.0750681532157527	415
Tmcc3	-0.075037463733405	416
Sesn1	-0.0750141824856341	417
Cebpg	-0.0748775988186424	418
Elf2	-0.0746562582131301	419
Armc3	-0.0746326938007804	420
Zfp36	-0.0745671318416576	421
Rraga	-0.0744407243019942	422
Rgmb	-0.0743092639617539	423
Zfp706	-0.0741976426220148	424
Matk	-0.0741714338462477	425
Tspyl1	-0.0740642632008014	426
Snn	-0.0739594731286226	427
Mid1ip1	-0.0739437634370916	428
Nisch	-0.0737594034841579	429
Abl1	-0.0734883887202388	430
Traf5	-0.0734377912302604	431
Pxn	-0.0733540263796818	432
Abcc3	-0.073291012490187	433
Ggt5	-0.0731638106243139	434
Filip1l	-0.0731571520624603	435
Skil	-0.0730458728778575	436
Akna	-0.0728815965016373	437
Csnk1a1	-0.0728216145745678	438
Cebpz	-0.0725832400142226	439
Srrm1	-0.0725770754211679	440
X1810011H11Rik	-0.072471458872104	441
Clec5a	-0.072243770959368	442
Ntan1	-0.0722188957553953	443
Trp53i13	-0.0720600558441867	444
Hes1	-0.0719943223875303	445
Mat2b	-0.0719473071668394	446
Narf	-0.0718052868983113	447
Rab6b	-0.0717036183130083	448
Trim47	-0.0716670382992249	449
Atf7ip	-0.0713014006002397	450
Rassf5	-0.0711709198994567	451
Tmem135	-0.0710506251281719	452
Hnmt	-0.0710276382004834	453
Mbnl2	-0.0709458688331981	454
Man1a	-0.0707777971737168	455
Zbtb7a	-0.070754342806734	456
Cd86	-0.0706509440869222	457
Zbtb38	-0.0706128950444766	458
Rgs1	-0.0705519033441346	459
Garnl3	-0.0703939996681885	460
