gene	diff	rank
Jmy	0.947439	608
Txndc17	0.947439	609
Nol8	0.945782	610
Cnot4	0.945304	611
Rpl4	0.944832	612
Rabgap1l	0.942993	613
Rps11	0.937205	614
Mphosph10	0.93406	615
Pigo	0.933842	616
6330512M04Rik	0.929748	617
Narfl	0.926911	618
Gm11410	0.924505	619
Tlr2	0.92401	620
Smpd4	0.923593	621
Cnpy2	0.921994	622
Atp1b3	0.921377	623
Nasp	0.921088	624
Rpl10	0.919722	625
Oxct1	0.919019	626
Vps37c	0.916026	627
Tomm7	0.914243	628
Asap1	0.912999	629
Faf2	0.912693	630
Gm13408	0.908128	631
2810428I15Rik	0.907911	632
Nucb2	0.906509	633
Atad2b	0.905963	634
Kif16b	0.904112	635
Nqo2	0.902351	636
Use1	0.900268	637
Meis1	0.900134	638
Gm14680	0.899076	639
Tfpi	0.898051	640
Grina	0.897764	641
1110034B05Rik	0.896092	642
Pla2g12a	0.895156	643
Eif3b	0.892716	644
Phka2	0.892504	645
Atg5	0.892083	646
Tmco3	0.889843	647
Zfp655	0.889678	648
Rps10-ps1	0.88839	649
Ppap2a	0.888388	650
Nop58	0.887554	651
Tmed3	0.885343	652
Rpl17-ps5	0.885292	653
Prickle1	0.883492	654
Gbp9	0.883036	655
Idh3a	0.879268	656
Ncoa7	0.877286	657
Fbxw8	0.876085	658
Tep1	0.875905	659
Sdf2l1	0.875031	660
Mrpl17	0.874487	661
Abcb6	0.87419	662
Cib2	0.873782	663
Creg1	0.873067	664
Asb7	0.872604	665
Rab5c	0.872414	666
Creb3l2	0.871888	667
Rpl7	0.871699	668
2610002J02Rik	0.865129	669
Rps9	0.864942	670
Ost4	0.863123	671
Slc15a3	0.862034	672
D14Ertd668e	0.861709	673
Gm8759	0.860103	674
Usp5	0.858434	675
Atp6v0b	0.858152	676
Kidins220	0.856554	677
Ubl5	0.855498	678
Pmp22	0.854839	679
Sod1	0.854303	680
Srpk2	0.853657	681
Nrp1	0.851862	682
Rpl10-ps3	0.851198	683
Rexo2	0.851156	684
Med28	0.850821	685
Gm10288	0.850253	686
Tceb2	0.849916	687
Plcb2	0.84699	688
Napa	0.846669	689
Dis3	0.846609	690
Ghitm	0.842609	691
Gm10154	0.842122	692
Golga3	0.841007	693
Gm11518	0.835306	694
Rps26	0.832929	695
C2cd3	0.831962	696
Dzip3	0.831962	697
Hmg20a	0.831962	698
Mrrf	0.831962	699
Pon3	0.831962	700
Zbp1	0.831962	701
Gm11407	0.829593	702
