gene	diff	rank
Tra2b	-0.262873113335194	472
Ncor1	-0.262534045068948	473
Nfic	-0.262314589917585	474
Dnase2a	-0.261698247909717	475
Prcp	-0.260235960095161	476
Garnl3	-0.259611108834568	477
Tap2	-0.25949429723469	478
Jam2	-0.258452357304179	479
Ktn1	-0.258154448336475	480
Hps3	-0.25794614438817	481
Chd7	-0.257930149305066	482
Nudcd3	-0.257547528977118	483
Serpinf1	-0.257144892345552	484
Mgll	-0.256307295574548	485
Il10rb	-0.256289718541912	486
Dnajb9	-0.256286928325144	487
Chst7	-0.255996899313418	488
Gm2a	-0.255631370431007	489
Nars	-0.255178567391013	490
Fbrsl1	-0.255168201636256	491
Pros1	-0.254879205793834	492
Lpin2	-0.254801911079141	493
Cnpy3	-0.252889872005409	494
Ythdf2	-0.252879596430735	495
Xiap	-0.252664473529023	496
Commd8	-0.252322417898039	497
Runx1	-0.252076354603918	498
Ppp2ca	-0.251592428384524	499
Eng	-0.251402831765961	500
Jmjd1c	-0.250352046729855	501
Rab35	-0.250050533707646	502
Lgals3bp	-0.249938368602924	503
X4933434E20Rik	-0.249288139279619	504
Tor1aip1	-0.249234655988109	505
Lrp1	-0.249231167387473	506
Zbtb20	-0.249144309896533	507
Zfp710	-0.249066707701727	508
Tfe3	-0.24890330628065	509
Gcnt1	-0.248796779547108	510
Clec4a2	-0.248390969314722	511
P2rx7	-0.246968764436496	512
Csk	-0.245937764356344	513
Os9	-0.2458870740597	514
Lpcat3	-0.245820717298481	515
Rilpl1	-0.245303468345605	516
Tagap	-0.244554079527073	517
Mfng	-0.244115041411857	518
Sppl2a	-0.244053523626563	519
Man1a	-0.243974120887283	520
A830008E24Rik	-0.24356717055049	521
Itm2b	-0.243442625940052	522
Ppfia4	-0.242978090609436	523
Trim12a	-0.24288210782022	524
Adrb1	-0.242836124334096	525
mt.Nd3	-0.242722480427566	526
Zfp652	-0.242548093680604	527
Thap3	-0.241965497801775	528
Dnm2	-0.241755137392696	529
Abhd6	-0.24100639540161	530
Slc50a1	-0.240014769326289	531
Rpl22l1	-0.239848289400536	532
Gtf2h2	-0.23977734241017	533
Agmo	-0.239154885727249	534
Lfng	-0.239127340746532	535
Gm10138	-0.238765551381381	536
Ccnl1	-0.238598180647886	537
Capn3	-0.238319370168226	538
Plod3	-0.237781253499306	539
Slc12a9	-0.237356161968971	540
Hivep3	-0.237205375394861	541
Abhd17c	-0.237161418430615	542
Dennd1c	-0.23696554865604	543
Tpcn1	-0.236428117450133	544
Fam53b	-0.23638879333033	545
Arhgap17	-0.235971965970872	546
Rps25	-0.235911348088725	547
Smap1	-0.235504766067222	548
Cyfip1	-0.23549924067004	549
Clec5a	-0.234949172336198	550
Kpna4	-0.234904457853238	551
Snta1	-0.234772707453004	552
Tnpo3	-0.234602567457179	553
Dock2	-0.234428011189649	554
Gm26724	-0.233859546411242	555
Rptor	-0.23347558605478	556
Notch2	-0.23237479841707	557
Tnrc6b	-0.232142347216715	558
Kmt2e	-0.231855116014484	559
Tcf4	-0.231134485269143	560
Icam1	-0.229791424665553	561
Irak2	-0.229544449603843	562
Mfap3	-0.2291534208062	563
Lcp1	-0.22860936788857	564
Serf2	-0.228420974366145	565
BC017643	-0.228366467456763	566
