gene	diff	rank
Gngt2	0.101595918142391	277
Atp5h	0.10155033552842	278
Slc38a2	0.100948085687765	279
Ppp1r10	0.100815191410944	280
Arpc3	0.100653638413424	281
Gpr65	0.100238816370871	282
Tra2b	0.0991167596770826	283
Gm4951	0.0984391378751829	284
H2.DMb1	0.0983773830028246	285
Sdf4	0.0979145887579562	286
Csf2ra	0.0973429737458638	287
Rps27	0.0973222090662875	288
Spint1	0.0973051725636111	289
Mafb	0.0969372286925618	290
Rps27l	0.0967221526261164	291
Bax	0.0954315803116632	292
Marcksl1	0.0952979654566336	293
Pld4	0.0938560692330936	294
Arhgap15	0.0938280544201277	295
Cox6b1	0.0937162028453993	296
Srsf7	0.0936113447987973	297
Atp5b	0.0934019961277297	298
Runx1	0.09335781368132	299
Sp100	0.0932883624270966	300
Slamf9	0.0928121845543798	301
Xbp1	0.0927055530290646	302
Cct5	0.0917087036853166	303
Fcgr4	0.0914651121131505	304
Lamtor4	0.0905421447175571	305
Nfkbiz	0.0897989618796654	306
Tmem176a	0.089658196207071	307
Trmt10a	0.0894513854330831	308
Aif1	0.0893455270982542	309
Edf1	0.089147482497144	310
Sec61b	0.0883605768509243	311
Cox7c	0.0882121365569388	312
Sf3b1	0.0881103838487278	313
Cst7	0.0876512474339594	314
Atp6v0b	0.087644848401002	315
Ncf2	0.0874029479881219	316
Tbca	0.0871880877299346	317
Ms4a6d	0.0869692022382749	318
Nsun6	0.0868066051043778	319
Nfkbia	0.0863056879115663	320
Rtcb	0.0861134193145022	321
Cadm1	0.0859546306866772	322
Tpr	0.0855290796494891	323
Lamp1	0.0854402169119699	324
Dpp7	0.0848032257602648	325
Igsf8	0.0843371147171915	326
Shfm1	0.0842279634786584	327
Rbm25	0.0840029994984137	328
Hcar2	0.0838172665476872	329
Krtcap2	0.0836666653558564	330
Atp5g1	0.0834279120661536	331
Apobec1	0.0833679687413608	332
Lcp1	0.0832092122086	333
C1qa	0.0831104876459712	334
Rnaset2b	0.0829705297942198	335
Pxdc1	0.0827135495847733	336
