gene	diff	rank
Slbp	-0.0547391000926374	363
Ppp2ca	-0.0545878929860169	364
Plod1	-0.0543714042910101	365
Abcc3	-0.054211290915806	366
Hnrnpf	-0.0541382610623384	367
Abcg2	-0.0539902011256772	368
Ncstn	-0.0539757256644751	369
Crybb1	-0.0539708867296314	370
Abcd3	-0.0537065721214468	371
Mkln1	-0.0536547473677865	372
Erh	-0.0534673530126659	373
Gspt1	-0.0533641844091203	374
Kmt2d	-0.0533499782993792	375
Chtf8	-0.0532764864294743	376
C5ar2	-0.0532022519126936	377
Qrich1	-0.0530554939261762	378
Tspan7	-0.0529798624989902	379
H2afz	-0.0529473139467896	380
Bin2	-0.0527921380675043	381
Pum2	-0.0525651419521591	382
Camk2d	-0.0525567859285323	383
Cap1	-0.0525008592950974	384
P3h2	-0.0524288789281147	385
Cdk5r1	-0.0521272974789621	386
Tlr7	-0.052070775444662	387
Atp5g2	-0.0520081549477753	388
Jam2	-0.0519999543518119	389
Man1c1	-0.0519237807839034	390
Ube2j1	-0.0518635864659565	391
Notch2	-0.0517681607484813	392
Tmem204	-0.0517187921785235	393
Nudt5	-0.051546293553412	394
Isca1	-0.0511511056490818	395
Adprh	-0.0510599103754631	396
Trim8	-0.0509758931257218	397
Ppp3ca	-0.0508667849452025	398
Lrp10	-0.0508444227995021	399
Ppp3r1	-0.0508148952920816	400
Pag1	-0.0508127719311388	401
Itga6	-0.0506169606227417	402
Mylip	-0.0506071766589637	403
Celf1	-0.0505542333561503	404
Atp6ap2	-0.0505104412854501	405
Stard5	-0.0504971861043989	406
Il7r	-0.0504509202095319	407
Pik3cg	-0.0503041384707991	408
Rab10	-0.0502406135548893	409
Kpnb1	-0.0502098326670775	410
Vimp	-0.0499992025145994	411
Sema4b	-0.0499594656047811	412
Eng	-0.049765320047409	413
March1	-0.049580097382928	414
Arl10	-0.049498515597917	415
Csnk1e	-0.0494322235170551	416
St3gal2	-0.0492177555415897	417
Zmiz1	-0.0491802556091322	418
Abhd15	-0.0491333015642048	419
Pdlim4	-0.0490054782372056	420
Atp1a1	-0.0489979915869115	421
Pecam1	-0.0489955396946582	422
Gm26778	-0.0489534622786327	423
Saraf	-0.0488466717569429	424
Tor1aip1	-0.0486345559111697	425
Pnp	-0.0484494345692227	426
Adrb1	-0.0484029014952604	427
Lasp1	-0.0483839112289922	428
Dnajc5	-0.0482580461294999	429
Preb	-0.0480997561528563	430
Cask	-0.0480014585922305	431
Wdr33	-0.0479277559352785	432
Mtmr6	-0.0478238330595617	433
Scamp2	-0.0478087825458133	434
Fchsd2	-0.0477765067605214	435
Kcnk13	-0.047743714227656	436
X4833439L19Rik	-0.0475915394541926	437
Gpbp1	-0.0473172859055316	438
Asb2	-0.0473028037095564	439
Rpl27.ps3	-0.0472238105826824	440
Ssr3	-0.0472098659373602	441
Tardbp	-0.047161243171085	442
Rab31	-0.0471407451998819	443
Jak1	-0.0471363455226208	444
Klhl6	-0.047101591204305	445
Hps3	-0.0471008107829119	446
Accs	-0.0470956454763652	447
Slc35c2	-0.046874423080007	448
Slc9a9	-0.046856154130323	449
Rrnad1	-0.0468468182681835	450
Plekha2	-0.0467892937110913	451
Copb1	-0.0467371169188067	452
Abcb4	-0.0465632506288126	453
Gsk3b	-0.046495586759265	454
Tmem68	-0.0464130162510532	455
Mapk14	-0.0463267013711167	456
Ms4a6b	-0.0462745125432973	457
Zfp322a	-0.0462558227848138	458
Ggta1	-0.0461988951073585	459
Cep170	-0.0461748041688147	460
Abi3	-0.0458440304822207	461
Mob4	-0.0458354135803808	462
Ppfia4	-0.0456377832833378	463
Zbtb1	-0.0455844761773791	464
Rbm4b	-0.0455023841321666	465
Pxn	-0.045438449097666	466
Tbpl1	-0.0453390888548715	467
Zfp207	-0.0452609136557729	468
Yes1	-0.0452314283423562	469
Trim35	-0.0452160456659586	470
Pnrc2	-0.0452153777605764	471
Mtus1	-0.0450236462284178	472
Srsf1	-0.044909510054073	473
