gene	diff	rank
Gpr146	1	684
Pfn1	1	685
Stxbp5	1	686
5830432E09Rik	1	687
Ttc39b	1	688
Ypel2	1	689
Eefsec	1	690
Cdk6	1	691
Ehd4	1	692
Camsap1	1	693
Mad1l1	1	694
Khdrbs3	1	695
4930583P06Rik	1	696
Coro1c	1	697
Scamp1	1	698
Scml4	1	699
A730056A06Rik	1	700
Hpgd	1	701
Bin1	1	702
Zbtb16	1	703
Csmd3	1	704
Sergef	1	705
5031439G07Rik	1	706
Abca1	1	707
Cadm3	1	708
Rnf220	1	709
Dnmt3aos	1	710
Wipf1	1	711
Ptp4a2	1	712
Sparc	1	713
Cap1	1	714
Synj2	1	715
Slc49a4	1	716
Lcp1	1	717
Atf6	1	718
Ostf1	1	719
Chd2	1	720
Tgfbi	1	721
Sppl3	1	722
Irx3	1	723
Sft2d2	1	724
Ppp6r1	1	725
Tet2	1	726
Irgm1	1	727
Hunk	1	728
Map2k6	1	729
Mtmr2	1	730
Kcnk12	1	731
Ncf1	1	732
Parvg	1	733
Pik3cd	1	734
Mpeg1	1	735
Flrt2	1	736
Ncs1	1	737
Snx30	1	738
Rhob	1	739
Adrb2	1	740
Rin2	1	741
Myb	1	742
Nrn1	1	743
Smarca5	1	744
Spire1	1	745
Btbd3	1	746
4930405A21Rik	1	747
Cic	1	748
Il17ra	1	749
Wnt2b	1	750
4933400F21Rik	1	751
Ldhal6b	1	752
Barhl2	1	753
Dok1	1	754
Ly6m	1	755
Dennd2c	1	756
Stim2	1	757
Or4x13	1	758
Tppp	1	759
Top2b	1	760
Arhgef7	1	761
Rplp0	1	762
Stx7	1	763
Poc1a	1	764
Ankrd55	1	765
Litaf	1	766
Malat1	1	767
Unc5b	1	768
Tnks	1	769
Rptoros	1	770
2610035D17Rik	1	771
Lrp6	1	772
Phtf2	1	773
Ipo11	1	774
Tet3	1	775
Relt	1	776
4930581F22Rik	1	777
Pcnx1	1	778
Traf5	1	779
Epb41	1	780
Ptprg	1	781
Susd2	1	782
Elmo2	1	783
Chst2	1	784
Fnip2	1	785
Prickle1	1	786
Rusc2	1	787
Asb2	1	788
Nmt1	1	789
Bbx	1	790
Slc16a10	1	791
Arhgap5	1	792
Scamp2	1	793
Ago2	1	794
Tbx1	1	795
Gnai2	1	796
Bri3	1	797
Tbc1d8	1	798
Sh3gl1	1	799
Col15a1	1	800
Man1a2	1	801
Arl5a	1	802
Smurf1	1	803
Cd86	1	804
Dip2c	1	805
Atp8b1	1	806
Fez2	1	807
Elk3	1	808
Rhog	1	809
Cab39	1	810
Zic4	1	811
Ifitm10	1	812
1600002D24Rik	1	813
Rnase4	1	814
Ncoa4	1	815
Ppp2r5c	1	816
Rptor	1	817
Frrs1l	1	818
Orai1	1	819
Itga6	1	820
Tmem131	1	821
Tatdn1	1	822
Bin2	1	823
Syk	1	824
Top3a	1	825
Sdcbp	1	826
Slc9a9	1	827
Lrrc28	1	828
Ptch1	1	829
Mrpl44	1	830
Eif2d	1	831
5830408C22Rik	1	832
Kcnk6	1	833
Lnx2	1	834
Atp8a1	1	835
Foxj2	1	836
Phyhd1	1	837
Tal1	1	838
Lbr	1	839
Tcirg1	1	840
Top1	1	841
Smarca2	1	842
Semp2l2b	1	843
Rtn1	1	844
Otx1	1	845
1700099I09Rik	1	846
Exog	1	847
Rab11fip5	1	848
Nipbl	1	849
Pmp22	1	850
Bckdha	1	851
Rnf145	1	852
Setbp1	1	853
Ctsh	1	854
Plxnc1	1	855
Zfp36l1	1	856
Pitpnc1	1	857
Trerf1	1	858
Mnt	1	859
Ccr6	1	860
Iqgap2	1	861
Sh2b3	1	862
Ubl3	1	863
Ifngr2	1	864
Fcrl2	1	865
Prrc2b	1	866
Exoc6	1	867
D930032P07Rik	1	868
St3gal1	1	869
Tulp1	1	870
Tagap	1	871
Pik3cb	1	872
Kif13a	1	873
Mrc2	1	874
Pak1ip1	1	875
Pik3r6	1	876
Wdr44	1	877
Ostm1	1	878
Mtdh	1	879
Dpcd	1	880
P2ry12	1	881
Eva1a	1	882
Insr	1	883
Lamtor1	1	884
Gna15	1	885
Cdc42ep4	1	886
Mn1	1	887
Pld5	1	888
Ppp2r1b	1	889
Zfp395	1	890
Scarf2	1	891
Alox5ap	1	892
Lyzl4os	1	893
Tent5c	1	894
Ntm	1	895
Fhod1	1	896
Gns	1	897
Ebf3	1	898
Ptprs	1	899
Cnksr3	1	900
Uchl4	1	901
Pxk	1	902
Tmem204	1	903
Adipor2	1	904
Wars1	1	905
Gpr84	1	906
Ahi1	1	907
Sertad2	1	908
Lpp	1	909
Lsm6	1	910
Cdc42bpb	1	911
A230009B12Rik	1	912
Slmap	1	913
Sgsm3	1	914
Mpzl1	1	915
Dgkz	1	916
Tmc8	1	917
Trappc10	1	918
Tbc1d1	1	919
Ell	1	920
Ust	1	921
Slc35c1	1	922
Tor3a	1	923
Sik3	1	924
B4galt6	1	925
Irf5	1	926
Rere	1	927
Ank2	1	928
Ppp1r9b	1	929
Serbp1	1	930
Rras2	1	931
Crtam	1	932
Gfra2	1	933
Ank3	1	934
Pprc1	1	935
Inka1	1	936
Zfp532	1	937
Itgav	1	938
Tmem44	1	939
Ankrd33b	1	940
Cbx4	1	941
Serpine2	1	942
Mctp1	1	943
Pilra	1	944
A930012L18Rik	1	945
Crlf3	1	946
Bcl6	1	947
Hip1	1	948
Cnnm2	1	949
Dlg3	1	950
Tbl1x	1	951
Hmg20a	1	952
Wwc2	1	953
Aebp2	1	954
Acvrl1	1	955
Setd3	1	956
Pik3cg	1	957
Osbpl11	1	958
Cdh23	1	959
Adam6b	1	960
Lnpep	1	961
Lrrc75a	1	962
Slc43a2	1	963
Pex14	1	964
Trmt9b	1	965
Fbxl14	1	966
Rara	1	967
Fam117b	1	968
Mthfd1l	1	969
Rassf8	1	970
Eya4	1	971
Ly6e	1	972
Nherf1	1	973
Arhgap4	1	974
Hipk1	1	975
Thra	1	976
Vps33a	1	977
1700064M15Rik	1	978
Slc37a2	1	979
4921531C22Rik	1	980
Ctnnbl1	1	981
Kif13b	1	982
Kbtbd11	1	983
2010010A06Rik	1	984
Grik4	1	985
Ina	1	986
Cdk5r1	1	987
Rtp4	1	988
Irf4	1	989
Gtf2a1	1	990
Stk39	1	991
1700029N11Rik	1	992
Gins2	1	993
Agtpbp1	1	994
2900052L18Rik	1	995
AY702102	1	996
Rcsd1	1	997
Tle4	1	998
Gpr155	1	999
Arl4c	1	1000
